,SVXY,SVXY,SVXY,SVXY,SVXY,SVXY,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
1993-06-21,,,,,,,44.625,44.625,44.53125,44.59375,26.41063117980957,29300
1993-06-22,,,,,,,44.65625,44.65625,44.5625,44.625,26.42913055419922,137500
1993-06-23,,,,,,,44.625,44.625,44.21875,44.21875,26.188541412353516,227600
1993-06-24,,,,,,,44.34375,44.8125,44.34375,44.8125,26.54018211364746,243700
1993-06-25,,,,,,,44.78125,44.90625,44.75,44.78125,26.521678924560547,44800
1993-06-28,,,,,,,45.0,45.28125,44.9375,45.28125,26.81781578063965,439900
1993-06-29,,,,,,,45.21875,45.21875,45.0,45.0625,26.68826675415039,207500
1993-06-30,,,,,,,45.125,45.21875,45.0,45.0625,26.68826675415039,437600
1993-07-01,,,,,,,45.125,45.125,44.875,44.9375,26.61423683166504,605700
1993-07-02,,,,,,,44.78125,44.8125,44.53125,44.6875,26.46615982055664,285400
1993-07-06,,,,,,,44.625,44.75,44.15625,44.21875,26.188541412353516,246400
1993-07-07,,,,,,,44.1875,44.40625,44.1875,44.34375,26.262577056884766,343700
1993-07-08,,,,,,,44.375,44.9375,44.3125,44.84375,26.558713912963867,248200
1993-07-09,,,,,,,44.84375,44.96875,44.75,44.96875,26.632726669311523,378200
1993-07-12,,,,,,,44.90625,44.96875,44.84375,44.9375,26.61423683166504,373700
1993-07-13,,,,,,,44.96875,45.09375,44.65625,44.90625,26.59571075439453,389600
1993-07-14,,,,,,,44.9375,45.1875,44.90625,45.0625,26.68826675415039,617300
1993-07-15,,,,,,,45.03125,45.03125,44.78125,44.875,26.577198028564453,443800
1993-07-16,,,,,,,44.90625,44.9375,44.6875,44.75,26.503164291381836,216400
1993-07-19,,,,,,,44.75,44.75,44.59375,44.71875,26.484661102294922,188200
1993-07-20,,,,,,,44.6875,44.84375,44.46875,44.84375,26.558713912963867,68500
1993-07-21,,,,,,,44.78125,44.8125,44.65625,44.8125,26.54018211364746,142700
1993-07-22,,,,,,,44.75,44.8125,44.5,44.5,26.355106353759766,632400
1993-07-23,,,,,,,44.59375,44.71875,44.5625,44.71875,26.484661102294922,286200
1993-07-26,,,,,,,44.84375,45.0625,44.84375,44.96875,26.632726669311523,121300
1993-07-27,,,,,,,45.0,45.03125,44.78125,44.9375,26.61423683166504,92800
1993-07-28,,,,,,,44.84375,44.9375,44.78125,44.84375,26.558713912963867,30800
1993-07-29,,,,,,,44.9375,45.21875,44.875,45.09375,26.70676040649414,331000
1993-07-30,,,,,,,45.09375,45.09375,44.78125,44.84375,26.558713912963867,75300
1993-08-02,,,,,,,44.90625,45.125,44.90625,44.96875,26.632726669311523,41300
1993-08-03,,,,,,,45.0625,45.1875,44.84375,45.0,26.651227951049805,81600
1993-08-04,,,,,,,45.0,45.09375,44.875,45.0,26.651227951049805,434000
1993-08-05,,,,,,,45.0,45.0,44.84375,44.90625,26.59571075439453,36800
1993-08-06,,,,,,,45.03125,45.0625,44.90625,44.96875,26.632726669311523,402300
1993-08-09,,,,,,,45.09375,45.34375,45.0,45.21875,26.780784606933594,828200
1993-08-10,,,,,,,45.1875,45.21875,45.125,45.1875,26.762283325195312,604900
1993-08-11,,,,,,,45.15625,45.3125,45.15625,45.1875,26.762283325195312,542200
1993-08-12,,,,,,,45.3125,45.3125,44.90625,45.0625,26.68826675415039,303700
1993-08-13,,,,,,,45.09375,45.15625,45.09375,45.125,26.72526741027832,103500
1993-08-16,,,,,,,45.15625,45.5,45.15625,45.375,26.87333106994629,241800
1993-08-17,,,,,,,45.34375,45.53125,45.34375,45.53125,26.965866088867188,369300
1993-08-18,,,,,,,45.6875,45.875,45.65625,45.78125,27.113924026489258,414300
1993-08-19,,,,,,,45.8125,45.8125,45.71875,45.78125,27.113924026489258,28500
1993-08-20,,,,,,,45.6875,45.8125,45.65625,45.8125,27.13243293762207,80700
1993-08-23,,,,,,,45.625,45.75,45.625,45.71875,27.076908111572266,15600
1993-08-24,,,,,,,45.71875,46.21875,45.71875,46.21875,27.373037338256836,273400
1993-08-25,,,,,,,46.21875,46.4375,46.15625,46.25,27.391551971435547,242300
1993-08-26,,,,,,,46.28125,46.53125,46.09375,46.28125,27.410045623779297,120000
1993-08-27,,,,,,,46.15625,46.25,46.15625,46.25,27.391551971435547,25700
1993-08-30,,,,,,,46.28125,46.5,46.28125,46.4375,27.50259017944336,183500
1993-08-31,,,,,,,46.40625,46.5625,46.34375,46.5625,27.576631546020508,66500
1993-09-01,,,,,,,46.40625,46.59375,46.40625,46.5,27.53960609436035,136500
1993-09-02,,,,,,,46.53125,46.59375,46.3125,46.34375,27.44707489013672,472400
1993-09-03,,,,,,,46.3125,46.4375,46.25,46.375,27.46558380126953,630500
1993-09-07,,,,,,,46.375,46.4375,46.0,46.0625,27.280500411987305,196400
1993-09-08,,,,,,,46.0625,46.0625,45.59375,45.90625,27.18796157836914,269900
1993-09-09,,,,,,,45.71875,46.03125,45.71875,46.0,27.243484497070312,239200
1993-09-10,,,,,,,46.125,46.4375,46.0625,46.40625,27.484094619750977,106500
1993-09-13,,,,,,,46.5625,46.5625,46.4375,46.4375,27.50259017944336,66900
1993-09-14,,,,,,,46.3125,46.3125,46.09375,46.25,27.391551971435547,184500
1993-09-15,,,,,,,46.0625,46.40625,45.90625,46.375,27.46558380126953,101000
1993-09-16,,,,,,,46.3125,46.34375,46.15625,46.1875,27.354534149169922,54300
1993-09-17,,,,,,,45.875,45.90625,45.75,45.8125,27.30148696899414,200900
1993-09-20,,,,,,,45.875,45.96875,45.4375,45.4375,27.07801055908203,57800
1993-09-21,,,,,,,45.5,45.5625,44.8125,45.28125,26.984893798828125,318200
1993-09-22,,,,,,,45.4375,45.71875,45.375,45.65625,27.208354949951172,439700
1993-09-23,,,,,,,45.78125,45.9375,45.71875,45.90625,27.357364654541016,88500
1993-09-24,,,,,,,45.84375,45.875,45.71875,45.78125,27.282865524291992,53500
1993-09-27,,,,,,,46.125,46.28125,46.125,46.28125,27.58085060119629,274600
1993-09-28,,,,,,,46.3125,46.3125,46.15625,46.1875,27.524978637695312,158300
1993-09-29,,,,,,,46.1875,46.3125,45.96875,46.03125,27.43185806274414,221000
1993-09-30,,,,,,,46.03125,46.125,45.84375,45.9375,27.3759765625,99300
1993-10-01,,,,,,,45.875,46.21875,45.8125,46.15625,27.50634002685547,22700
1993-10-04,,,,,,,46.21875,46.21875,46.09375,46.21875,27.543582916259766,1038500
1993-10-05,,,,,,,46.3125,46.3125,46.0,46.15625,27.50634002685547,436500
1993-10-06,,,,,,,46.1875,46.375,46.125,46.125,27.487714767456055,209200
1993-10-07,,,,,,,46.1875,46.1875,45.96875,46.0,27.41322898864746,59400
1993-10-08,,,,,,,46.125,46.15625,45.71875,46.0625,27.450485229492188,54400
1993-10-11,,,,,,,46.15625,46.25,46.15625,46.15625,27.50634002685547,467100
1993-10-12,,,,,,,46.21875,46.25,46.1875,46.21875,27.543582916259766,26200
1993-10-13,,,,,,,46.25,46.25,46.15625,46.21875,27.543582916259766,139100
1993-10-14,,,,,,,46.40625,46.8125,46.28125,46.8125,27.897424697875977,108100
1993-10-15,,,,,,,47.03125,47.15625,46.90625,47.0625,28.046419143676758,1502500
1993-10-18,,,,,,,47.03125,47.03125,46.875,46.9375,27.971923828125,722400
1993-10-19,,,,,,,46.875,46.96875,46.59375,46.59375,27.767066955566406,880100
1993-10-20,,,,,,,46.75,46.75,46.5625,46.65625,27.804306030273438,230400
1993-10-21,,,,,,,46.6875,46.6875,46.53125,46.59375,27.767066955566406,56200
1993-10-22,,,,,,,46.65625,46.84375,46.375,46.375,27.63671112060547,390700
1993-10-25,,,,,,,46.40625,46.5625,46.28125,46.5,27.71121597290039,114500
1993-10-26,,,,,,,46.46875,46.5,46.3125,46.46875,27.69256591796875,186200
1993-10-27,,,,,,,46.40625,46.53125,46.40625,46.5,27.71121597290039,118400
1993-10-28,,,,,,,46.5625,46.96875,46.5625,46.84375,27.916065216064453,129600
1993-10-29,,,,,,,46.8125,46.875,46.78125,46.84375,27.916065216064453,80700
1993-11-01,,,,,,,46.78125,47.0,46.78125,46.96875,27.990543365478516,36400
1993-11-02,,,,,,,46.90625,47.0,46.65625,46.9375,27.971923828125,262100
1993-11-03,,,,,,,46.90625,46.90625,46.125,46.34375,27.618083953857422,479100
1993-11-04,,,,,,,46.34375,46.34375,45.8125,45.84375,27.32012367248535,130400
1993-11-05,,,,,,,45.71875,46.0625,45.53125,46.0625,27.450485229492188,363200
1993-11-08,,,,,,,46.09375,46.25,45.96875,46.125,27.487714767456055,367600
1993-11-09,,,,,,,46.4375,46.46875,46.125,46.15625,27.50634002685547,246900
1993-11-10,,,,,,,46.15625,46.5,46.03125,46.5,27.71121597290039,46500
1993-11-11,,,,,,,46.5,46.625,46.34375,46.375,27.63671112060547,88900
1993-11-12,,,,,,,46.46875,46.75,46.4375,46.59375,27.767066955566406,108200
1993-11-15,,,,,,,46.6875,46.6875,46.4375,46.5625,27.748451232910156,243300
1993-11-16,,,,,,,46.65625,46.8125,46.46875,46.78125,27.87881088256836,492600
1993-11-17,,,,,,,46.8125,46.8125,46.40625,46.53125,27.72981071472168,39600
1993-11-18,,,,,,,46.46875,46.5625,46.28125,46.40625,27.655336380004883,240800
1993-11-19,,,,,,,46.25,46.375,46.21875,46.3125,27.59945297241211,106000
1993-11-22,,,,,,,46.1875,46.21875,45.875,46.03125,27.43185806274414,165300
1993-11-23,,,,,,,46.28125,46.3125,46.03125,46.28125,27.58085060119629,89700
1993-11-24,,,,,,,46.40625,46.5,46.34375,46.46875,27.69256591796875,77200
1993-11-26,,,,,,,46.59375,46.59375,46.46875,46.5,27.71121597290039,1019800
1993-11-29,,,,,,,46.625,46.71875,46.3125,46.3125,27.59945297241211,517500
1993-11-30,,,,,,,46.28125,46.5625,46.25,46.34375,27.618083953857422,230000
1993-12-01,,,,,,,46.59375,46.625,46.40625,46.40625,27.655336380004883,379200
1993-12-02,,,,,,,46.5,46.5625,46.40625,46.53125,27.72981071472168,352000
1993-12-03,,,,,,,46.5,46.71875,46.5,46.71875,27.841556549072266,306000
1993-12-06,,,,,,,46.78125,46.9375,46.78125,46.875,27.934677124023438,99500
1993-12-07,,,,,,,46.875,46.90625,46.78125,46.84375,27.916065216064453,88800
1993-12-08,,,,,,,46.84375,46.84375,46.78125,46.84375,27.916065216064453,146700
1993-12-09,,,,,,,46.84375,46.90625,46.625,46.6875,27.822954177856445,416500
1993-12-10,,,,,,,46.71875,46.71875,46.5,46.59375,27.767066955566406,412900
1993-12-13,,,,,,,46.59375,46.875,46.53125,46.875,27.934677124023438,273200
1993-12-14,,,,,,,46.90625,46.90625,46.53125,46.53125,27.72981071472168,41900
1993-12-15,,,,,,,46.59375,46.625,46.46875,46.46875,27.69256591796875,82600
1993-12-16,,,,,,,46.65625,46.65625,46.5625,46.625,27.78569793701172,78200
1993-12-17,,,,,,,46.40625,46.59375,46.375,46.5625,27.938390731811523,104700
1993-12-20,,,,,,,46.53125,46.65625,46.5,46.625,27.975900650024414,68800
1993-12-21,,,,,,,46.5625,46.5625,46.40625,46.46875,27.88215446472168,205700
1993-12-22,,,,,,,46.59375,46.8125,46.5,46.78125,28.06966209411621,410300
1993-12-23,,,,,,,46.75,46.84375,46.6875,46.75,28.050899505615234,533800
1993-12-27,,,,,,,46.75,47.0,46.75,47.0,28.20090103149414,447100
1993-12-28,,,,,,,46.96875,47.125,46.9375,47.09375,28.257160186767578,880600
1993-12-29,,,,,,,47.125,47.15625,47.0,47.03125,28.219663619995117,266700
1993-12-30,,,,,,,47.0,47.0,46.75,46.84375,28.107160568237305,219900
1993-12-31,,,,,,,46.9375,47.0,46.5625,46.59375,27.957151412963867,312900
1994-01-03,,,,,,,46.59375,46.65625,46.40625,46.46875,27.88215446472168,960900
1994-01-04,,,,,,,46.53125,46.65625,46.46875,46.65625,27.9946346282959,164300
1994-01-05,,,,,,,46.71875,46.78125,46.53125,46.75,28.050899505615234,710900
1994-01-06,,,,,,,46.8125,46.84375,46.6875,46.75,28.050899505615234,201000
1994-01-07,,,,,,,46.84375,47.0625,46.71875,47.03125,28.219663619995117,775500
1994-01-10,,,,,,,47.09375,47.59375,46.96875,47.59375,28.557147979736328,593700
1994-01-11,,,,,,,47.5625,47.5625,47.34375,47.5,28.500925064086914,295200
1994-01-12,,,,,,,47.53125,47.53125,47.1875,47.34375,28.40717124938965,158400
1994-01-13,,,,,,,47.21875,47.3125,47.15625,47.21875,28.332164764404297,244300
1994-01-14,,,,,,,47.375,47.5,47.375,47.40625,28.444673538208008,137200
1994-01-17,,,,,,,47.40625,47.46875,47.3125,47.40625,28.444673538208008,17700
1994-01-18,,,,,,,47.46875,47.53125,47.375,47.46875,28.482154846191406,166400
1994-01-19,,,,,,,47.40625,47.46875,47.25,47.34375,28.40717124938965,200800
1994-01-20,,,,,,,47.40625,47.5,47.375,47.46875,28.482154846191406,281100
1994-01-21,,,,,,,47.53125,47.53125,47.34375,47.375,28.425899505615234,85600
1994-01-24,,,,,,,47.34375,47.5625,47.1875,47.1875,28.31341552734375,373800
1994-01-25,,,,,,,47.21875,47.25,47.09375,47.1875,28.31341552734375,310400
1994-01-26,,,,,,,47.1875,47.34375,47.125,47.3125,28.388410568237305,145100
1994-01-27,,,,,,,47.40625,47.8125,47.34375,47.75,28.650930404663086,344500
1994-01-28,,,,,,,47.9375,48.03125,47.875,47.875,28.725919723510742,356500
1994-01-31,,,,,,,48.0625,48.3125,48.0,48.21875,28.932180404663086,313800
1994-02-01,,,,,,,48.15625,48.15625,47.90625,47.96875,28.78218650817871,303600
1994-02-02,,,,,,,48.125,48.28125,48.09375,48.28125,28.96967124938965,307600
1994-02-03,,,,,,,48.1875,48.1875,47.90625,48.0625,28.838424682617188,466100
1994-02-04,,,,,,,48.0625,48.125,46.96875,46.96875,28.182157516479492,1403200
1994-02-07,,,,,,,46.84375,47.3125,46.84375,47.1875,28.31341552734375,516400
1994-02-08,,,,,,,47.28125,47.28125,47.03125,47.21875,28.332164764404297,188200
1994-02-09,,,,,,,47.25,47.4375,47.1875,47.40625,28.444673538208008,144600
1994-02-10,,,,,,,47.375,47.40625,47.0,47.0,28.20090103149414,883900
1994-02-11,,,,,,,47.03125,47.28125,46.8125,47.15625,28.29465103149414,519400
1994-02-14,,,,,,,47.0625,47.375,47.0,47.21875,28.332164764404297,2742100
1994-02-15,,,,,,,47.3125,47.5,47.25,47.46875,28.482154846191406,374700
1994-02-16,,,,,,,47.53125,47.53125,47.34375,47.4375,28.46340560913086,287600
1994-02-17,,,,,,,47.65625,47.6875,47.03125,47.15625,28.29465103149414,342400
1994-02-18,,,,,,,47.1875,47.21875,46.75,46.875,28.12590789794922,313300
1994-02-22,,,,,,,47.0,47.34375,47.0,47.34375,28.40717124938965,154500
1994-02-23,,,,,,,47.40625,47.4375,47.0625,47.21875,28.332164764404297,391700
1994-02-24,,,,,,,47.0625,47.0625,46.5625,46.59375,27.957151412963867,770800
1994-02-25,,,,,,,46.65625,46.8125,46.5625,46.8125,28.088390350341797,531300
1994-02-28,,,,,,,46.9375,47.0625,46.8125,46.8125,28.088390350341797,333000
1994-03-01,,,,,,,46.8125,46.90625,46.375,46.625,27.975900650024414,423600
1994-03-02,,,,,,,46.03125,46.6875,45.90625,46.6875,28.013395309448242,581500
1994-03-03,,,,,,,46.625,46.625,46.4375,46.5625,27.938390731811523,223200
1994-03-04,,,,,,,46.5625,46.8125,46.40625,46.6875,28.013395309448242,595800
1994-03-07,,,,,,,46.84375,47.0,46.84375,46.9375,28.163406372070312,539800
1994-03-08,,,,,,,46.96875,46.96875,46.6875,46.75,28.050899505615234,880300
1994-03-09,,,,,,,46.8125,47.0,46.59375,46.96875,28.182157516479492,2500100
1994-03-10,,,,,,,46.9375,46.9375,46.4375,46.59375,27.957151412963867,207400
1994-03-11,,,,,,,46.65625,46.90625,46.40625,46.84375,28.107160568237305,576600
1994-03-14,,,,,,,47.03125,47.03125,46.84375,46.90625,28.144668579101562,345900
1994-03-15,,,,,,,47.0,47.09375,46.84375,46.875,28.12590789794922,748600
1994-03-16,,,,,,,46.9375,47.25,46.78125,47.25,28.350923538208008,455500
1994-03-17,,,,,,,47.09375,47.3125,47.09375,47.25,28.350923538208008,133000
1994-03-18,,,,,,,46.75,47.03125,46.71875,46.96875,28.3447208404541,365500
1994-03-21,,,,,,,46.8125,46.9375,46.71875,46.84375,28.2692928314209,324800
1994-03-22,,,,,,,46.84375,47.0625,46.75,46.96875,28.3447208404541,435700
1994-03-23,,,,,,,46.9375,47.0625,46.90625,46.9375,28.325864791870117,698500
1994-03-24,,,,,,,46.75,46.84375,46.15625,46.375,27.986406326293945,1200500
1994-03-25,,,,,,,46.40625,46.53125,45.9375,45.9375,27.72238540649414,100900
1994-03-28,,,,,,,46.0,46.0625,45.59375,46.0,27.760107040405273,1117200
1994-03-29,,,,,,,46.0,46.03125,45.09375,45.09375,27.21320152282715,338400
1994-03-30,,,,,,,45.125,45.25,44.46875,44.46875,26.836021423339844,1123900
1994-03-31,,,,,,,44.46875,44.6875,43.53125,44.59375,26.91145896911621,788800
1994-04-04,,,,,,,43.34375,44.03125,43.34375,43.90625,26.496557235717773,2627300
1994-04-05,,,,,,,44.34375,44.8125,44.34375,44.8125,27.043466567993164,1179000
1994-04-06,,,,,,,44.875,44.90625,44.5,44.8125,27.043466567993164,516500
1994-04-07,,,,,,,44.78125,45.125,44.53125,45.03125,27.175474166870117,666100
1994-04-08,,,,,,,44.9375,44.9375,44.46875,44.6875,26.968032836914062,242400
1994-04-11,,,,,,,44.8125,45.0625,44.703125,44.875,27.08116912841797,203300
1994-04-12,,,,,,,44.921875,45.0,44.71875,44.8125,27.043466567993164,1409200
1994-04-13,,,,,,,44.796875,44.90625,44.25,44.578125,26.90203094482422,364100
1994-04-14,,,,,,,44.5,44.828125,44.40625,44.59375,26.91145896911621,419900
1994-04-15,,,,,,,44.578125,44.78125,44.515625,44.59375,26.91145896911621,387300
1994-04-18,,,,,,,44.640625,44.765625,44.15625,44.296875,26.73229217529297,369100
1994-04-19,,,,,,,44.25,44.53125,43.984375,44.359375,26.770009994506836,472200
1994-04-20,,,,,,,44.40625,44.515625,44.078125,44.3125,26.74173355102539,508000
1994-04-21,,,,,,,44.5,44.96875,44.34375,44.90625,27.100034713745117,200300
1994-04-22,,,,,,,45.015625,45.046875,44.734375,44.859375,27.071767807006836,301800
1994-04-25,,,,,,,44.84375,45.359375,44.84375,45.328125,27.354642868041992,394600
1994-04-26,,,,,,,45.265625,45.34375,45.1875,45.28125,27.326337814331055,399000
1994-04-28,,,,,,,45.1875,45.25,44.8125,44.953125,27.128334045410156,287000
1994-04-29,,,,,,,44.875,45.15625,44.8125,45.09375,27.21320152282715,481900
1994-05-02,,,,,,,45.09375,45.71875,44.9375,45.375,27.382925033569336,275000
1994-05-03,,,,,,,45.390625,45.40625,45.0625,45.328125,27.354642868041992,183400
1994-05-04,,,,,,,45.421875,45.421875,45.078125,45.25,27.30748748779297,401900
1994-05-05,,,,,,,45.296875,45.375,45.1875,45.1875,27.269773483276367,659800
1994-05-06,,,,,,,44.96875,44.96875,44.59375,44.75,27.00575828552246,216300
1994-05-09,,,,,,,44.625,44.75,44.28125,44.359375,26.770009994506836,499300
1994-05-10,,,,,,,44.578125,44.84375,44.546875,44.703125,26.97746467590332,583400
1994-05-11,,,,,,,44.65625,44.71875,44.171875,44.296875,26.73229217529297,210600
1994-05-12,,,,,,,44.578125,44.625,44.40625,44.515625,26.864307403564453,305200
1994-05-13,,,,,,,44.640625,44.640625,44.296875,44.515625,26.864307403564453,321300
1994-05-16,,,,,,,44.609375,44.75,44.515625,44.53125,26.873743057250977,450400
1994-05-17,,,,,,,44.5625,45.1875,44.5,45.1875,27.269773483276367,470200
1994-05-18,,,,,,,45.21875,45.6875,45.015625,45.515625,27.46780776977539,824800
1994-05-19,,,,,,,45.421875,45.859375,45.421875,45.734375,27.59980583190918,531000
1994-05-20,,,,,,,45.65625,45.6875,45.5,45.5625,27.496078491210938,370400
1994-05-23,,,,,,,45.515625,45.53125,45.34375,45.484375,27.448928833007812,262700
1994-05-24,,,,,,,45.609375,45.84375,45.609375,45.671875,27.56209373474121,549600
1994-05-25,,,,,,,45.5,45.828125,45.34375,45.796875,27.637521743774414,738200
1994-05-26,,,,,,,45.78125,45.9375,45.734375,45.828125,27.656368255615234,369600
1994-05-27,,,,,,,45.75,45.875,45.671875,45.875,27.684663772583008,162000
1994-05-31,,,,,,,45.734375,45.90625,45.65625,45.8125,27.646934509277344,160000
1994-06-01,,,,,,,45.703125,46.015625,45.5625,46.015625,27.769535064697266,200500
1994-06-02,,,,,,,46.046875,46.046875,45.890625,45.96875,27.741239547729492,55100
1994-06-03,,,,,,,46.0,46.390625,45.859375,46.234375,27.90154457092285,550400
1994-06-06,,,,,,,46.328125,46.46875,46.1875,46.21875,27.892114639282227,99300
1994-06-07,,,,,,,46.140625,46.21875,46.03125,46.15625,27.854389190673828,120600
1994-06-08,,,,,,,46.265625,46.265625,45.78125,45.78125,27.628076553344727,131900
1994-06-09,,,,,,,45.984375,46.03125,45.890625,46.03125,27.778953552246094,80500
1994-06-10,,,,,,,46.078125,46.203125,46.078125,46.109375,27.82610321044922,83100
1994-06-13,,,,,,,46.046875,46.1875,46.03125,46.171875,27.86382484436035,109700
1994-06-14,,,,,,,46.3125,46.546875,46.3125,46.53125,28.080703735351562,161000
1994-06-15,,,,,,,46.546875,46.5625,46.3125,46.34375,27.96753692626953,142800
1994-06-16,,,,,,,46.34375,46.46875,46.296875,46.4375,28.024124145507812,44000
1994-06-17,,,,,,,46.15625,46.203125,45.8125,45.875,27.867700576782227,403800
1994-06-20,,,,,,,45.546875,45.625,45.4375,45.484375,27.630401611328125,137400
1994-06-21,,,,,,,45.453125,45.453125,44.90625,45.09375,27.393117904663086,139200
1994-06-22,,,,,,,45.21875,45.421875,45.171875,45.265625,27.497526168823242,279900
1994-06-23,,,,,,,45.34375,45.40625,44.9375,45.0,27.33616065979004,922500
1994-06-24,,,,,,,44.78125,44.78125,44.0,44.0625,26.766674041748047,353800
1994-06-27,,,,,,,44.234375,44.828125,44.015625,44.828125,27.231767654418945,371200
1994-06-28,,,,,,,44.84375,44.84375,44.25,44.609375,27.098861694335938,5382300
1994-06-29,,,,,,,44.671875,45.015625,44.625,44.75,27.184301376342773,311800
1994-06-30,,,,,,,44.828125,44.84375,44.3125,44.46875,27.013442993164062,271900
1994-07-01,,,,,,,44.6875,44.6875,44.375,44.5625,27.07039451599121,406900
1994-07-05,,,,,,,44.65625,44.859375,44.515625,44.796875,27.2127742767334,112000
1994-07-06,,,,,,,44.625,44.8125,44.46875,44.734375,27.1748104095459,174800
1994-07-07,,,,,,,44.734375,44.921875,44.6875,44.921875,27.28870964050293,66700
1994-07-08,,,,,,,44.640625,44.984375,44.625,44.90625,27.27920150756836,148400
1994-07-11,,,,,,,44.9375,45.015625,44.53125,44.75,27.184301376342773,124000
1994-07-12,,,,,,,44.765625,44.828125,44.515625,44.8125,27.222259521484375,257300
1994-07-13,,,,,,,44.828125,45.03125,44.828125,44.890625,27.269733428955078,532700
1994-07-14,,,,,,,45.109375,45.46875,45.078125,45.375,27.56396484375,494200
1994-07-15,,,,,,,45.34375,45.484375,45.328125,45.390625,27.57345962524414,49100
1994-07-18,,,,,,,45.390625,45.578125,45.390625,45.46875,27.62092399597168,72300
1994-07-19,,,,,,,45.546875,45.5625,45.375,45.375,27.56396484375,609500
1994-07-20,,,,,,,45.40625,45.40625,45.0625,45.171875,27.440576553344727,185300
1994-07-21,,,,,,,45.171875,45.296875,45.078125,45.265625,27.497526168823242,86300
1994-07-22,,,,,,,45.375,45.40625,45.25,45.34375,27.544981002807617,151600
1994-07-25,,,,,,,45.359375,45.453125,45.3125,45.40625,27.582942962646484,120900
1994-07-26,,,,,,,45.390625,45.421875,45.3125,45.359375,27.554475784301758,489600
1994-07-27,,,,,,,45.359375,45.359375,45.171875,45.359375,27.554475784301758,83200
1994-07-28,,,,,,,45.359375,45.578125,45.359375,45.453125,27.611433029174805,828200
1994-07-29,,,,,,,45.765625,46.046875,45.75,45.90625,27.886695861816406,459100
1994-08-01,,,,,,,45.9375,46.15625,45.890625,46.125,28.019582748413086,486300
1994-08-02,,,,,,,46.28125,46.375,46.03125,46.1875,28.05754280090332,505500
1994-08-03,,,,,,,46.171875,46.234375,46.09375,46.203125,28.067018508911133,144100
1994-08-04,,,,,,,46.171875,46.21875,45.921875,45.9375,27.90566635131836,231700
1994-08-05,,,,,,,45.703125,45.84375,45.65625,45.78125,27.810745239257812,138400
1994-08-08,,,,,,,45.828125,45.9375,45.78125,45.890625,27.877197265625,328600
1994-08-09,,,,,,,45.71875,45.96875,45.71875,45.96875,27.924650192260742,105900
1994-08-10,,,,,,,46.0,46.1875,45.9375,46.140625,28.0290584564209,840300
1994-08-11,,,,,,,46.03125,46.234375,45.734375,45.96875,27.924650192260742,876200
1994-08-12,,,,,,,46.046875,46.34375,46.046875,46.328125,28.14297103881836,184100
1994-08-15,,,,,,,46.375,46.484375,46.3125,46.3125,28.133468627929688,325900
1994-08-16,,,,,,,46.34375,46.6875,46.15625,46.640625,28.332792282104492,1089500
1994-08-17,,,,,,,46.703125,46.734375,46.578125,46.609375,28.31380271911621,133700
1994-08-18,,,,,,,46.453125,46.5625,46.40625,46.453125,28.218887329101562,620000
1994-08-19,,,,,,,46.46875,46.515625,46.3125,46.421875,28.199920654296875,103200
1994-08-22,,,,,,,46.4375,46.4375,46.28125,46.375,28.17143440246582,79700
1994-08-23,,,,,,,46.578125,46.859375,46.515625,46.640625,28.332792282104492,268600
1994-08-24,,,,,,,46.6875,47.140625,46.671875,47.140625,28.63654327392578,254700
1994-08-25,,,,,,,47.09375,47.203125,46.890625,47.015625,28.56060218811035,147400
1994-08-26,,,,,,,47.125,47.78125,47.125,47.6875,28.9687442779541,339500
1994-08-29,,,,,,,47.8125,47.984375,47.640625,47.65625,28.949758529663086,350300
1994-08-30,,,,,,,47.640625,47.859375,47.578125,47.78125,29.025678634643555,36000
1994-08-31,,,,,,,47.703125,47.890625,47.59375,47.65625,28.949758529663086,356200
1994-09-01,,,,,,,47.5,47.53125,47.328125,47.5,28.85487174987793,294600
1994-09-02,,,,,,,47.71875,47.71875,47.21875,47.296875,28.731454849243164,99600
1994-09-06,,,,,,,47.265625,47.359375,47.125,47.3125,28.740942001342773,229800
1994-09-07,,,,,,,47.421875,47.421875,47.21875,47.265625,28.71245574951172,27900
1994-09-08,,,,,,,47.359375,47.5625,47.34375,47.5,28.85487174987793,284800
1994-09-09,,,,,,,47.03125,47.125,46.8125,47.0,28.551097869873047,488400
1994-09-12,,,,,,,47.0,47.0625,46.78125,46.859375,28.46566390991211,129400
1994-09-13,,,,,,,46.953125,47.125,46.859375,47.0,28.551097869873047,389200
1994-09-14,,,,,,,46.84375,47.109375,46.84375,47.046875,28.57956886291504,423500
1994-09-15,,,,,,,47.171875,47.640625,47.171875,47.640625,28.94025993347168,779800
1994-09-16,,,,,,,47.0,47.140625,46.84375,47.015625,28.73430824279785,571300
1994-09-19,,,,,,,47.125,47.328125,47.015625,47.0625,28.762950897216797,167300
1994-09-20,,,,,,,46.8125,46.859375,46.171875,46.171875,28.21863555908203,355600
1994-09-21,,,,,,,46.3125,46.3125,45.734375,46.171875,28.21863555908203,397500
1994-09-22,,,,,,,46.28125,46.28125,46.015625,46.0625,28.151790618896484,266400
1994-09-23,,,,,,,46.078125,46.171875,45.828125,45.90625,28.05630111694336,176600
1994-09-26,,,,,,,46.078125,46.171875,45.984375,46.140625,28.19953727722168,223000
